UN_Code,SPECIES.ALPHA_3_CODE,AREA.CODE,MEASURE,Year,VALUE,STATUS,country,Species_name,Scientific_Name,Major_Group_En,Area_name
705,SBG,37,Q_tlw,1995,2,NA,Slovenia,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
705,SBG,37,Q_tlw,1994,0,NA,Slovenia,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
705,SBG,37,Q_tlw,1993,0,NA,Slovenia,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
705,SBG,37,Q_tlw,1992,0,NA,Slovenia,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2020,685.63,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2019,85.72,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2018,48,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2017,154,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2016,104,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2015,100,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2014,108,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2013,104,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2012,132,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2011,180,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2010,208,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2009,222,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2008,162,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2007,206,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2006,158,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2005,183,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2004,174,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2003,147,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2002,240,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2001,258,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,2000,197,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1999,158,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1998,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1997,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1996,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1995,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1994,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1993,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1992,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1991,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1990,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1989,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1988,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1987,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1986,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1985,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1984,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1983,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1982,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1981,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1980,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1979,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1978,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1977,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1976,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1975,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1974,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1973,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1972,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1971,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1970,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1969,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1968,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1967,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1966,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1965,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1964,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1963,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1962,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1961,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1960,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1959,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1958,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1957,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1956,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1955,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1954,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1953,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1952,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1951,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,BSS,37,Q_tlw,1950,0,NA,Spain,European seabass,Dicentrarchus labrax,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2020,1063.17,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2019,536.04,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2018,695,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2017,1100,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2016,987,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2015,663,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2014,618,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2013,828,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2012,760,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2011,1016,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2010,839,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2009,993,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2008,991,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2007,955,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2006,721,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2005,490,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2004,548,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2003,553,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2002,554,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2001,749,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,2000,536,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1999,103,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1998,226,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1997,168,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1996,170,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1995,190,E,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1994,210,E,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1993,230,E,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1992,250,E,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1991,270,E,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1990,290,E,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1989,303,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1988,282,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1985,346,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1984,350,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1983,378,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1982,355,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1981,402,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1980,493,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1979,104,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1978,300,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1977,278,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1976,306,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1975,289,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1974,200,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1969,100,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1968,100,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1967,100,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1966,100,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1965,200,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1964,200,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1963,200,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
724,SBG,37,Q_tlw,1962,100,NA,Spain,Gilthead seabream,Sparus aurata,PISCES,Mediterranean and Black Sea
